Date,benchmark_SP500,BB_COM,EUROSTOXX50,GER_10Y,JAP_10Y,N225,SP500,SPGSGC,US_10Y
2016-12-19,2262.53,86.5687,3257.85,149.09,147.39,19391.6,2262.53,665.29,117.921875
2016-12-20,2270.76,86.1569,3279.41,148.69,147.51,19494.53,2270.76,659.99,117.796875
2016-12-21,2265.18,86.4032,3270.75,148.98,147.59,19444.49,2265.18,659.76,117.984375
2016-12-22,2260.96,86.3305,3269.51,148.87,147.66,19427.67,2260.96,658.3,117.875
2016-12-27,2268.88,87.5987,3278.53,149.67,147.6,19403.06,2268.88,663.02,117.8125
2016-12-28,2249.92,87.7524,3278.72,149.8,147.72,19401.72,2249.92,664.24,118.234375
2016-12-29,2249.26,87.6672,3271.76,150.06,148.03,19145.14,2249.26,674.25,118.53125
2016-12-30,2238.83,87.5144,3290.52,149.73,148.02,19114.37,2238.83,670.53,118.71875
2017-01-04,2270.75,87.1718,3317.52,148.95,147.82,19594.16,2270.75,678.45,118.78125
2017-01-05,2269.0,87.5294,3316.47,149.24,147.94,19520.69,2269.0,687.76,119.515625
2017-01-06,2276.98,87.3673,3321.17,148.52,147.94,19454.33,2276.98,683.16,118.953125
2017-01-10,2268.9,86.8542,3306.21,148.84,147.98,19301.44,2268.9,690.91,119.328125
2017-01-11,2275.32,87.2102,3307.94,149.23,148.04,19364.67,2275.32,697.75,119.296875
2017-01-12,2270.44,88.4857,3286.7,149.25,148.1,19134.7,2270.44,699.98,119.421875
2017-01-13,2274.64,88.5432,3324.34,149.2,148.05,19287.28,2274.64,698.13,119.21875
2017-01-17,2267.89,88.9487,3285.04,149.5,148.15,18813.53,2267.89,707.91,119.78125
2017-01-18,2271.89,88.3839,3294.0,148.72,148.09,18894.37,2271.89,707.38,118.90625
2017-01-19,2263.69,88.1579,3290.33,148.72,147.87,19072.25,2263.69,701.15,118.640625
2017-01-20,2271.31,88.376,3299.44,148.24,147.96,19137.91,2271.31,703.13,118.78125
2017-01-23,2265.2,88.5958,3273.04,148.87,148.03,18891.03,2265.2,709.42,119.390625
2017-01-24,2280.07,88.7502,3281.53,148.32,148.16,18787.99,2280.07,706.57,118.828125
2017-01-25,2298.37,88.3675,3326.15,147.4,147.86,19057.5,2298.37,698.94,118.484375
2017-01-26,2296.68,88.2692,3319.13,147.47,147.62,19402.39,2296.68,694.28,118.5625
2017-01-27,2294.69,87.977,3303.33,147.65,147.78,19467.4,2294.69,693.47,118.71875
2017-01-30,2280.9,87.0293,3262.72,147.66,147.71,19368.85,2280.9,696.32,118.703125
2017-01-31,2278.87,87.5922,3230.68,147.85,147.66,19041.34,2278.87,705.29,119.015625
2017-02-01,2279.55,88.5422,3258.92,147.64,147.55,19148.08,2279.55,703.48,118.90625
2017-02-02,2280.85,88.3999,3253.61,148.02,147.46,18914.58,2280.85,709.94,118.90625
2017-02-03,2297.42,87.9428,3273.11,148.07,147.54,18918.2,2297.42,710.76,119.046875
2017-02-06,2292.56,87.83,3238.31,149.08,147.34,18976.71,2292.56,717.34,119.53125
2017-02-07,2293.08,87.8624,3235.71,149.15,147.44,18910.78,2293.08,719.67,119.578125
2017-02-08,2294.67,88.4178,3238.04,149.94,147.5,19007.6,2294.67,721.65,120.0
2017-02-09,2307.87,88.5273,3277.79,149.6,147.76,18907.67,2307.87,720.07,119.453125
2017-02-10,2316.1,89.3574,3270.83,149.69,147.7,19378.93,2316.1,719.55,119.34375
2017-02-13,2328.25,88.6376,3305.23,149.53,147.63,19459.15,2328.25,713.67,119.109375
2017-02-14,2337.58,88.6259,3308.89,149.14,147.64,19238.98,2337.58,713.44,118.796875
2017-02-15,2349.25,89.0138,3323.71,149.04,147.68,19437.98,2349.25,717.92,118.625
2017-02-16,2347.22,88.4806,3311.04,149.37,147.63,19347.53,2347.22,722.87,119.046875
2017-02-17,2351.16,88.1104,3308.81,149.99,147.69,19234.62,2351.16,721.41,119.328125
2017-02-21,2365.38,87.8646,3339.33,150.03,147.75,19381.44,2365.38,721.3,119.234375
2017-02-22,2362.82,87.5519,3339.27,150.58,147.86,19379.87,2362.82,718.04,119.34375
2017-02-23,2363.81,87.3723,3333.96,151.21,147.94,19371.46,2363.81,728.57,119.703125
2017-02-24,2367.34,87.4836,3304.09,151.71,148.16,19283.54,2367.34,732.59,120.140625
2017-02-27,2369.75,87.0995,3309.3,151.35,148.36,19107.47,2369.75,732.88,119.703125
2017-02-28,2363.64,87.7388,3319.61,151.4,148.35,19118.99,2363.64,730.03,119.390625
2017-03-01,2395.96,88.324,3390.2,150.51,148.24,19393.54,2395.96,727.76,118.90625
2017-03-02,2381.92,86.9865,3384.71,150.22,148.28,19564.8,2381.92,717.8,118.734375
2017-03-03,2383.12,87.1899,3403.39,149.57,148.37,19469.17,2383.12,714.08,118.78125
2017-03-06,2375.31,87.1109,3387.46,149.79,148.36,19379.14,2375.31,713.5,118.6875
2017-03-07,2368.39,86.3515,3385.12,150.04,148.47,19344.15,2368.39,708.42,118.546875
2017-03-08,2362.98,85.2905,3389.62,149.53,148.38,19254.03,2362.98,704.91,118.203125
2017-03-09,2364.87,84.5785,3409.89,148.64,148.15,19318.58,2364.87,701.7,117.890625
2017-03-10,2372.6,84.2675,3416.27,147.96,148.17,19604.61,2372.6,701.0,118.21875
2017-03-13,2373.47,84.3691,3415.49,147.99,148.12,19633.75,2373.47,702.43,117.859375
2017-03-14,2365.45,83.9026,3399.43,148.4,148.2,19609.5,2365.45,702.03,117.984375
2017-03-15,2385.26,84.5137,3409.32,149.1,148.13,19577.38,2385.26,700.86,118.921875
2017-03-16,2381.38,84.8731,3439.96,148.13,148.39,19590.14,2381.38,716.23,118.5625
2017-03-17,2378.25,85.1449,3448.41,148.66,148.35,19521.59,2378.25,717.98,118.890625
2017-03-21,2344.02,84.9241,3429.62,148.54,148.49,19455.88,2344.02,727.53,119.5
2017-03-22,2348.45,84.6604,3420.7,149.04,148.64,19041.38,2348.45,729.39,119.5625
2017-03-23,2345.96,84.5893,3452.18,148.84,148.7,19085.31,2345.96,727.82,119.4375
2017-03-24,2343.98,84.5258,3444.15,149.08,148.61,19262.53,2343.98,728.75,119.5
2017-03-27,2341.59,84.3323,3437.14,149.11,148.69,18985.59,2341.59,732.88,119.734375
2017-03-28,2358.57,84.9059,3465.07,149.1,148.67,19202.87,2358.57,732.88,119.375
2017-03-29,2361.13,85.4023,3475.27,149.97,148.67,19217.48,2361.13,731.72,119.734375
2017-03-30,2368.06,85.3488,3481.58,150.13,148.59,19063.22,2368.06,726.6,119.40625
2017-03-31,2362.72,85.3508,3500.93,150.27,148.5,18909.26,2362.72,728.46,119.734375
2017-04-03,2358.84,84.7405,3472.94,150.84,148.44,18983.23,2358.84,730.09,120.296875
2017-04-04,2360.16,85.2934,3481.66,151.07,148.62,18810.25,2360.16,732.65,120.0
2017-04-05,2352.95,85.6223,3472.58,151.24,148.63,18861.27,2352.95,726.89,120.265625
2017-04-06,2357.49,85.7491,3489.57,151.18,148.64,18597.06,2357.49,729.68,120.203125
2017-04-07,2355.54,85.8354,3495.8,151.28,148.82,18664.63,2355.54,732.01,119.828125
2017-04-10,2357.16,85.9032,3480.44,151.79,148.78,18797.88,2357.16,730.03,119.984375
2017-04-11,2353.78,86.0014,3470.04,151.85,148.9,18747.87,2353.78,741.85,120.546875
2017-04-12,2344.93,85.8823,3468.51,152.05,149.11,18552.61,2344.93,744.12,121.03125
2017-04-13,2328.95,86.2988,3448.26,152.25,149.12,18426.84,2328.95,750.17,121.046875
2017-04-18,2342.19,85.3535,3409.78,152.46,149.24,18418.59,2342.19,753.44,121.578125
2017-04-19,2338.17,84.635,3420.99,151.92,149.39,18432.2,2338.17,747.21,121.234375
2017-04-20,2355.84,84.4451,3440.03,151.5,149.32,18430.49,2355.84,747.44,121.0625
2017-04-21,2348.69,83.9044,3440.27,151.19,149.29,18620.75,2348.69,750.52,121.0
2017-04-24,2374.15,83.7173,3577.38,150.31,149.19,18875.88,2374.15,743.77,120.859375
2017-04-25,2388.61,84.0281,3583.16,149.52,149.26,19079.33,2388.61,737.77,120.421875
2017-04-26,2387.45,83.8908,3578.71,150.1,149.19,19289.43,2387.45,736.03,120.65625
2017-04-27,2388.77,83.617,3563.29,150.76,149.19,19251.87,2388.77,737.02,120.703125
2017-04-28,2384.2,84.0128,3559.59,150.53,149.23,19196.74,2384.2,738.41,120.796875
2017-05-02,2391.17,83.85,3578.21,150.51,149.14,19445.7,2391.17,731.84,120.859375
2017-05-08,2399.38,82.2704,3642.11,149.3,149.03,19895.7,2399.38,715.24,120.078125
2017-05-09,2396.92,82.0331,3649.08,149.22,148.99,19843.0,2396.92,709.25,119.96875
2017-05-10,2399.63,82.7642,3645.74,149.16,148.9,19900.09,2399.63,711.28,119.890625
2017-05-11,2394.44,83.1253,3623.55,149.25,148.8,19961.55,2394.44,714.78,120.125
2017-05-12,2390.9,83.4839,3637.52,149.73,148.88,19883.9,2390.9,716.76,120.578125
2017-05-15,2402.32,83.5781,3641.88,149.36,148.9,19869.85,2402.32,718.1,120.46875
2017-05-16,2400.67,83.4973,3641.89,149.22,148.83,19919.82,2400.67,721.76,120.59375
2017-05-17,2357.03,83.9752,3584.83,150.22,148.83,19814.88,2357.03,734.75,121.390625
2017-05-18,2365.72,83.4204,3562.22,150.26,148.79,19553.86,2365.72,731.31,121.3125
2017-05-19,2381.73,84.7155,3587.01,150.09,148.85,19590.76,2381.73,731.72,121.28125
2017-05-22,2394.02,85.259,3576.53,149.71,148.77,19678.28,2394.02,736.38,121.125
2017-05-23,2398.42,84.7047,3595.03,149.53,148.81,19613.28,2398.42,732.94,120.921875
2017-05-24,2404.39,84.4665,3586.62,149.81,148.76,19742.98,2404.39,731.54,121.25
2017-05-25,2415.07,83.7059,3584.55,150.13,148.78,19813.13,2415.07,733.47,121.171875
2017-05-26,2415.82,84.0062,3579.02,150.53,148.94,19686.84,2415.82,740.22,121.234375
2017-05-30,2412.91,83.2049,3561.22,151.1,148.96,19677.85,2412.91,736.9,121.5
2017-05-31,2411.8,82.8292,3554.59,150.86,148.89,19650.57,2411.8,742.55,121.546875
2017-06-01,2430.06,82.4643,3567.02,150.96,148.91,19860.03,2430.06,739.46,121.546875
2017-06-02,2439.07,82.3265,3591.82,151.35,148.91,20177.28,2439.07,745.34,121.921875
2017-06-05,2436.1,82.0008,3579.55,151.2,148.93,20170.82,2436.1,746.8,121.71875
2017-06-06,2429.33,82.478,3554.18,151.55,149.0,19979.9,2429.33,755.41,122.046875
2017-06-07,2433.14,81.9603,3548.84,151.52,148.96,19984.62,2433.14,752.91,121.859375
2017-06-08,2433.79,82.176,3563.88,151.74,148.69,19909.26,2433.79,744.93,121.78125
2017-06-09,2431.77,82.4213,3586.07,151.65,148.82,20013.26,2431.77,740.22,121.671875
2017-06-12,2429.39,81.5908,3543.95,151.79,148.74,19908.58,2429.39,738.76,121.625
2017-06-13,2440.35,81.6144,3557.87,151.65,148.68,19898.75,2440.35,738.59,121.65625
2017-06-14,2437.92,80.8905,3547.15,152.07,148.65,19883.52,2437.92,742.84,122.25
2017-06-15,2432.46,80.9162,3525.46,151.28,148.75,19831.82,2432.46,730.44,121.9375
2017-06-16,2433.15,81.2691,3543.88,151.43,148.72,19943.26,2433.15,731.54,122.0625
2017-06-19,2453.46,80.7188,3579.58,151.3,148.71,20067.75,2453.46,725.84,121.734375
2017-06-20,2437.03,80.1295,3560.66,151.67,148.67,20230.41,2437.03,723.98,121.96875
2017-06-21,2435.61,79.6311,3554.35,151.62,148.67,20138.79,2435.61,725.31,121.890625
2017-06-22,2434.5,79.3575,3555.76,151.74,148.68,20110.51,2434.5,727.41,121.96875
2017-06-23,2438.3,79.6382,3543.68,151.71,148.75,20132.67,2438.3,731.49,122.03125
2017-06-26,2439.07,79.8687,3561.76,151.83,148.78,20153.35,2439.07,725.66,122.0625
2017-06-27,2419.38,80.418,3538.32,150.08,148.91,20225.09,2419.38,725.95,121.546875
2017-06-28,2440.69,80.84,3535.7,150.18,148.81,20130.41,2440.69,727.24,121.46875
2017-06-29,2419.7,81.3297,3471.33,149.04,148.73,20220.3,2419.7,725.31,121.140625
2017-06-30,2423.41,82.6017,3441.88,148.7,148.4,20033.43,2423.41,723.28,120.84375
2017-07-03,2429.01,83.1053,3491.81,148.68,148.45,20055.8,2429.01,709.83,120.4375
2017-07-05,2432.54,82.3172,3478.41,148.81,148.27,20081.63,2432.54,711.28,120.640625
2017-07-06,2409.75,82.4177,3462.06,147.65,148.1,19994.06,2409.75,712.21,120.390625
2017-07-07,2425.18,81.8048,3463.84,147.58,148.1,19929.09,2425.18,704.3,120.25
2017-07-10,2427.43,82.3597,3478.06,147.95,148.06,20080.98,2427.43,707.17,120.390625
2017-07-11,2425.53,83.0187,3464.48,147.89,148.07,20195.48,2425.53,708.88,120.5
2017-07-12,2443.25,82.65,3515.23,148.38,148.17,20098.38,2443.25,712.28,120.875
2017-07-13,2447.83,81.9205,3527.83,148.26,148.32,20099.81,2447.83,711.98,120.75
2017-07-14,2459.27,82.7031,3525.94,148.06,148.32,20118.86,2459.27,718.74,120.90625
2017-07-18,2460.61,83.1462,3478.68,148.67,148.46,19999.91,2460.61,727.06,121.453125
2017-07-19,2473.83,83.6316,3500.28,148.73,148.42,20020.86,2473.83,727.06,121.3125
2017-07-20,2473.45,83.6887,3499.49,148.89,148.43,20144.59,2473.45,728.98,121.40625
2017-07-21,2472.54,82.988,3451.71,149.2,148.51,20099.75,2472.54,734.16,121.609375
2017-07-24,2469.91,82.6455,3453.17,149.31,148.54,19975.67,2469.91,733.99,121.46875
2017-07-25,2477.13,83.1124,3473.54,148.57,148.55,19955.2,2477.13,732.71,120.828125
2017-07-26,2477.83,83.6852,3491.19,148.88,148.4,20050.16,2477.83,731.02,121.265625
2017-07-27,2475.42,84.2293,3493.14,149.05,148.5,20079.64,2475.42,737.37,121.078125
2017-07-28,2472.1,84.4799,3467.73,148.95,148.48,19959.84,2472.1,742.49,121.25
2017-07-31,2470.3,84.3915,3449.36,148.89,148.45,19925.18,2470.3,741.38,121.171875
2017-08-01,2476.35,83.5325,3477.39,149.77,148.42,19985.79,2476.35,744.88,121.515625
2017-08-02,2477.57,83.926,3459.32,149.67,148.45,20080.04,2477.57,744.29,121.359375
2017-08-03,2472.16,83.3343,3466.37,150.25,148.48,20029.26,2472.16,741.97,121.6875
2017-08-04,2476.83,83.2769,3507.41,149.99,148.55,19952.33,2476.83,736.26,121.421875
2017-08-07,2480.91,83.716,3505.8,150.08,148.53,20055.89,2480.91,736.32,121.484375
2017-08-08,2474.92,83.9424,3515.63,149.99,148.51,19996.01,2474.92,735.1,121.4375
2017-08-09,2474.02,84.415,3468.45,150.51,148.63,19738.71,2474.02,744.82,121.5625
2017-08-10,2438.21,83.5388,3433.54,150.98,148.69,19729.74,2438.21,751.11,121.96875
2017-08-14,2465.84,83.1124,3450.66,150.81,148.79,19537.1,2465.84,751.28,121.828125
2017-08-15,2464.61,82.5202,3461.91,150.55,148.87,19753.31,2464.61,745.05,121.421875
2017-08-16,2468.11,82.5834,3484.57,150.74,148.96,19729.28,2468.11,746.91,121.828125
2017-08-17,2430.01,82.6799,3461.97,151.05,148.89,19702.63,2430.01,752.45,122.078125
2017-08-18,2425.55,83.231,3446.03,150.82,148.99,19470.41,2425.55,751.98,122.046875
2017-08-21,2428.37,83.0355,3423.53,151.23,149.05,19393.13,2428.37,754.95,122.140625
2017-08-22,2452.51,82.9827,3455.59,151.1,149.02,19383.84,2452.51,751.63,121.859375
2017-08-23,2444.04,83.2723,3438.63,151.57,149.05,19434.64,2444.04,753.78,122.21875
2017-08-24,2438.97,83.5111,3444.73,151.37,149.19,19353.77,2438.97,752.21,121.96875
2017-08-25,2443.05,83.2926,3438.55,151.43,149.36,19452.61,2443.05,755.65,122.15625
2017-08-28,2444.24,83.4221,3421.03,151.45,149.45,19449.9,2444.24,765.78,122.265625
2017-08-29,2446.3,83.5025,3388.22,151.91,149.54,19362.55,2446.3,767.87,122.484375
2017-08-30,2457.59,83.0726,3403.71,151.85,149.43,19506.54,2457.59,765.08,122.421875
2017-08-31,2471.65,84.6565,3421.47,151.88,149.4,19646.24,2471.65,769.8,122.546875
2017-09-01,2476.55,84.9775,3443.88,151.46,149.5,19691.47,2476.55,774.57,122.140625
2017-09-05,2457.85,85.3689,3420.86,152.36,149.5,19385.81,2457.85,782.78,122.96875
2017-09-06,2465.54,85.7239,3433.8,151.83,149.54,19357.97,2465.54,779.58,122.640625
2017-09-07,2465.1,85.662,3447.66,152.63,149.54,19396.52,2465.1,786.16,123.15625
2017-09-08,2461.43,84.7622,3447.69,152.54,149.78,19274.82,2461.43,786.68,123.046875
2017-09-11,2488.11,84.8861,3495.19,152.2,149.64,19545.77,2488.11,777.65,122.46875
2017-09-12,2496.48,84.797,3512.56,151.47,149.42,19776.62,2496.48,775.91,122.203125
2017-09-13,2498.37,84.9646,3523.14,151.31,149.38,19865.82,2498.37,773.17,122.046875
2017-09-14,2495.62,85.0966,3526.48,151.23,149.21,19807.44,2495.62,773.93,122.046875
2017-09-15,2500.23,85.1949,3515.55,150.95,149.4,19909.5,2500.23,771.54,121.84375
2017-09-19,2506.65,84.842,3531.18,150.67,149.21,20299.38,2506.65,763.04,121.515625
2017-09-20,2508.24,85.5913,3525.55,150.58,149.25,20310.46,2508.24,766.42,121.25
2017-09-21,2500.6,84.7825,3539.59,150.62,149.24,20347.48,2500.6,753.84,121.1875
2017-09-22,2502.22,84.8572,3541.42,150.74,149.29,20296.45,2502.22,755.41,121.40625
2017-09-25,2496.66,85.3276,3537.81,151.5,149.28,20397.58,2496.66,763.57,121.625
2017-09-26,2496.84,84.7846,3536.38,151.31,149.24,20330.19,2496.84,757.86,121.5
2017-09-27,2507.04,84.8375,3555.17,150.58,149.02,20267.05,2507.04,749.77,121.015625
2017-09-28,2510.06,84.6352,3563.64,150.52,148.71,20363.11,2510.06,750.29,121.125
2017-09-29,2519.36,84.4599,3594.85,150.61,148.8,20356.28,2519.36,748.02,120.828125
2017-10-02,2529.12,83.7066,3602.69,150.72,148.63,20400.78,2529.12,742.78,120.8125
2017-10-03,2534.58,83.739,3605.73,150.71,148.68,20614.07,2534.58,742.08,120.984375
2017-10-04,2537.74,83.9563,3594.91,150.87,148.92,20626.66,2537.74,743.36,120.984375
2017-10-05,2552.07,84.5847,3613.54,150.94,148.97,20628.56,2552.07,741.27,120.765625
2017-10-06,2549.33,83.9256,3603.32,150.71,148.84,20690.71,2549.33,742.26,120.703125
2017-10-10,2550.64,84.8206,3598.79,150.88,148.87,20823.51,2550.64,753.26,120.71875
2017-10-11,2555.24,84.7701,3607.39,150.77,148.84,20881.27,2555.24,750.41,120.78125
2017-10-12,2550.93,85.1301,3605.54,151.11,148.83,20954.72,2550.93,754.83,121.0
2017-10-13,2553.17,85.8947,3604.55,151.64,148.82,21155.18,2553.17,759.55,121.328125
2017-10-16,2557.64,85.9946,3606.27,151.96,148.83,21255.56,2557.64,758.62,121.015625
2017-10-17,2559.36,85.4857,3607.77,152.13,148.8,21336.12,2559.36,748.84,121.015625
2017-10-18,2561.26,85.3089,3619.65,151.75,148.81,21363.05,2561.26,746.97,120.703125
2017-10-19,2562.1,85.3931,3602.08,151.66,148.83,21448.52,2562.1,751.05,120.9375
2017-10-20,2575.21,85.2688,3605.09,151.08,148.76,21457.64,2575.21,745.52,120.421875
2017-10-23,2564.98,85.6115,3608.87,151.22,148.81,21696.65,2564.98,745.75,120.578125
2017-10-24,2569.13,86.0405,3610.69,150.8,148.82,21805.17,2569.13,744.24,120.234375
2017-10-25,2557.15,85.891,3591.46,150.72,148.8,21707.62,2557.15,744.64,120.171875
2017-10-26,2560.4,85.9153,3637.2,151.26,148.83,21739.78,2560.4,739.17,119.921875
2017-10-27,2581.07,85.8652,3652.23,151.89,148.84,22008.45,2581.07,740.45,120.34375
2017-10-30,2572.83,86.1478,3662.18,152.21,148.88,22011.67,2572.83,743.89,120.625
2017-10-31,2575.26,86.1882,3673.95,152.22,148.91,22011.61,2575.26,739.69,120.5
2017-11-01,2579.36,86.5381,3697.4,152.01,148.88,22420.08,2579.36,743.65,120.546875
2017-11-02,2579.85,86.6923,3688.8,152.14,148.96,22539.12,2579.85,744.12,120.75
2017-11-06,2591.13,88.1545,3682.36,152.61,149.36,22548.35,2591.13,746.16,120.96875
2017-11-07,2590.64,87.5385,3658.77,152.76,149.35,22937.6,2590.64,743.28,120.9375
2017-11-08,2594.38,87.6437,3655.04,152.71,149.43,22913.82,2594.38,748.38,120.765625
2017-11-09,2584.62,87.4571,3612.5,152.28,149.39,22868.71,2584.62,751.09,120.71875
2017-11-10,2582.3,87.2811,3593.76,151.73,149.28,22681.42,2582.3,743.85,120.328125
2017-11-13,2584.84,87.2035,3574.52,151.59,149.15,22380.99,2584.84,747.15,120.21875
2017-11-14,2578.87,86.1605,3556.38,151.94,149.15,22380.01,2578.87,749.48,120.390625
2017-11-15,2564.62,86.0009,3545.72,152.3,149.23,22028.32,2564.62,746.45,120.71875
2017-11-16,2585.64,85.6633,3564.8,152.11,149.24,22351.12,2585.64,746.74,120.390625
2017-11-17,2578.85,86.7657,3547.46,152.33,149.39,22396.8,2578.85,757.39,120.578125
2017-11-20,2582.14,86.1931,3561.41,152.36,149.4,22261.76,2582.14,745.05,120.3125
2017-11-21,2599.03,86.4733,3579.32,152.66,149.46,22416.48,2599.03,748.84,120.328125
2017-11-22,2597.08,87.04,3562.65,152.6,149.59,22523.15,2597.08,755.01,120.734375
2017-11-24,2602.42,86.9996,3581.23,152.37,149.46,22550.85,2602.42,752.1,120.546875
2017-11-27,2601.42,86.9032,3564.02,152.63,149.37,22495.99,2601.42,756.23,120.703125
2017-11-28,2627.04,86.7248,3583.49,152.5,149.41,22486.24,2627.04,756.4,120.640625
2017-11-29,2626.07,86.4388,3589.91,152.12,149.5,22597.2,2626.07,748.84,120.234375
2017-11-30,2647.58,85.7033,3569.93,152.19,149.37,22724.96,2647.58,743.3,119.984375
2017-12-01,2642.22,86.4793,3527.55,152.99,149.46,22819.03,2642.22,746.57,120.3125
2017-12-04,2639.44,85.7451,3576.22,152.71,149.37,22707.16,2639.44,743.89,120.140625
2017-12-05,2629.57,85.0298,3570.57,152.99,149.31,22622.38,2629.57,736.43,120.25
2017-12-06,2629.27,84.1074,3561.57,153.13,149.35,22177.04,2629.27,737.13,120.375
2017-12-07,2636.98,83.8016,3573.13,153.2,149.37,22498.03,2636.98,729.56,120.21875
2017-12-08,2651.5,84.0109,3591.45,153.14,149.4,22811.08,2651.5,726.83,120.1875
2017-12-11,2659.99,84.2183,3582.21,153.2,149.34,22938.73,2659.99,725.95,120.109375
2017-12-12,2664.11,83.4281,3600.35,153.05,149.37,22866.17,2664.11,722.93,120.0
2017-12-13,2662.85,83.4683,3581.75,153.14,149.36,22758.07,2662.85,726.94,120.53125
2017-12-14,2652.01,83.8374,3556.22,153.21,149.33,22694.45,2652.01,731.89,120.359375
2017-12-15,2675.81,84.053,3560.53,153.26,149.34,22553.22,2675.81,732.13,120.328125
2017-12-18,2690.16,84.4705,3609.42,153.01,149.43,22901.77,2690.16,736.78,120.09375
2017-12-19,2681.47,84.5847,3582.22,152.25,149.41,22868.0,2681.47,736.03,119.578125
2017-12-20,2679.25,85.0521,3552.65,151.64,149.21,22891.72,2679.25,739.17,119.375
2017-12-21,2684.57,85.277,3570.78,151.47,149.15,22866.1,2684.57,739.75,119.421875
2017-12-22,2683.34,85.7451,3553.39,151.45,149.23,22902.76,2683.34,744.53,119.421875
2017-12-27,2682.62,87.0755,3550.17,152.13,149.14,22911.21,2682.62,751.86,119.890625
2017-12-28,2687.54,87.698,3524.31,151.49,149.17,22783.98,2687.54,755.24,119.734375
2017-12-29,2673.61,88.1674,3503.96,151.58,149.23,22764.94,2673.61,762.28,119.90625
2018-01-04,2723.99,88.5688,3568.88,151.49,149.18,23506.33,2723.99,769.45,119.5625
2018-01-05,2743.15,87.9152,3607.63,151.43,149.17,23714.53,2743.15,769.85,119.40625
2018-01-09,2751.29,88.0988,3622.87,151.04,149.08,23849.99,2751.29,765.96,118.9375
2018-01-10,2748.23,88.2393,3609.83,151.15,148.81,23788.2,2748.23,769.78,118.90625
2018-01-11,2767.56,88.3059,3595.24,150.38,148.93,23710.43,2767.56,772.21,118.953125
2018-01-12,2786.24,88.7565,3612.61,150.42,148.93,23653.82,2786.24,780.04,118.890625
2018-01-16,2776.42,88.4507,3622.01,150.69,148.88,23951.81,2776.42,781.32,118.9375
2018-01-17,2802.56,88.7962,3612.78,150.56,148.77,23868.34,2802.56,782.49,118.5
2018-01-18,2798.03,88.6943,3620.91,150.37,148.83,23763.37,2798.03,775.5,118.3125
2018-01-19,2810.3,88.5425,3649.07,150.44,148.83,23808.06,2810.3,778.99,118.078125
2018-01-22,2832.97,88.8092,3665.28,150.46,148.83,23816.33,2832.97,778.35,118.140625
2018-01-23,2839.13,89.1564,3672.29,150.68,148.92,24124.15,2839.13,781.15,118.453125
2018-01-24,2837.54,90.4641,3643.22,150.43,148.86,23940.78,2837.54,792.62,118.203125
2018-01-25,2839.25,90.459,3630.15,150.18,148.8,23669.49,2839.25,796.46,118.40625
2018-01-26,2872.87,90.7999,3647.41,149.73,148.87,23631.88,2872.87,790.17,118.03125
2018-01-29,2853.53,90.6277,3643.04,148.96,148.77,23629.34,2853.53,783.13,117.8125
2018-01-30,2822.43,90.2823,3606.75,148.82,148.63,23291.97,2822.43,780.16,117.609375
2018-01-31,2823.81,89.8001,3609.29,148.69,148.78,23098.29,2823.81,781.96,117.65625
2018-02-01,2821.98,89.8659,3577.35,148.19,148.66,23486.11,2821.98,784.76,117.09375
2018-02-02,2762.13,89.1213,3523.28,148.0,148.74,23274.53,2762.13,778.59,116.8125
2018-02-05,2648.94,88.5135,3478.77,149.02,148.78,22682.08,2648.94,778.12,117.9375
2018-02-06,2695.14,88.1673,3394.92,148.52,148.93,21610.24,2695.14,774.05,117.203125
2018-02-07,2681.66,87.148,3454.52,148.06,148.93,21645.37,2681.66,765.37,117.0625
2018-02-08,2581.0,87.0087,3377.3,148.15,148.87,21890.86,2581.0,767.93,117.109375
2018-02-09,2619.55,85.6442,3325.99,148.05,148.95,21382.62,2619.55,766.01,116.96875
2018-02-13,2662.94,86.7893,3340.93,148.26,149.01,21244.68,2662.94,774.57,117.046875
2018-02-14,2698.63,87.9944,3369.83,147.76,149.08,21154.17,2698.63,790.64,116.40625
2018-02-15,2731.2,88.2377,3389.63,147.82,149.13,21464.98,2731.2,789.07,116.34375
2018-02-16,2732.22,88.2043,3426.8,148.48,149.2,21720.25,2732.22,789.59,116.578125
2018-02-20,2716.26,88.0035,3435.08,148.4,149.17,21925.1,2716.26,775.04,116.515625
2018-02-21,2701.33,88.2742,3430.16,148.26,149.23,21970.81,2701.33,775.56,116.15625
2018-02-22,2703.96,88.6675,3431.99,148.68,149.28,21736.44,2703.96,775.91,116.375
2018-02-23,2747.3,88.6922,3441.46,149.48,149.34,21892.78,2747.3,774.51,116.75
2018-02-26,2779.6,89.0401,3463.18,149.33,149.42,22153.63,2779.6,775.97,116.765625
2018-02-27,2744.28,88.5909,3458.03,149.22,149.47,22389.86,2744.28,767.7,116.46875
2018-02-28,2713.83,88.1409,3438.96,149.43,149.38,22068.24,2713.83,767.29,116.71875
2018-03-01,2677.67,88.2028,3399.16,149.97,149.4,21724.47,2677.67,759.9,117.171875
2018-03-02,2691.25,88.1477,3324.75,149.56,149.16,21181.64,2691.25,770.49,116.75
2018-03-05,2720.94,88.7022,3355.32,149.43,149.54,21042.09,2720.94,768.46,116.609375
2018-03-06,2728.12,89.0069,3357.86,149.14,149.44,21417.76,2728.12,777.36,116.578125
